"","xcoord","ycoord","county","geoid","pforce","race","rf_furt","rf_bulg","rf_knowl","rf_verbl","rf_rfcmp","rf_vcact","rf_attir","rf_othsw","rf_vcrim","azn","ntv","wht_h","wht","blck"
"1546",1015553,234006,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1547",1023190,248766,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1548",1016328,260188,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1549",1026019,269581,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1550",1022227,260595,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"1551",1010948,243509,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1552",1007300,232787,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1553",1007300,232787,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1554",1007300,232787,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1555",1015701,237209,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1556",1007586,232186,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1557",1015921,237431,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1558",1010533,236370,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1559",1005893,233898,"Bronx",36005,0,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"1560",1022992,260281,"Bronx",36005,1,"Black",1,0,0,0,0,1,0,0,0,0,0,0,0,1
"1561",1012037,255843,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"1562",1008469,259647,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1563",1004749,240880,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1564",1005321,236062,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1565",1028743,257260,"Bronx",36005,0,"Black",1,1,0,0,0,1,0,0,0,0,0,0,0,1
"1566",1010757,262480,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1567",1023511,253739,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1568",1023511,253739,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1569",1023511,253739,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1570",1023511,253739,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"1571",1023511,253739,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"1572",1022555,259849,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1573",1010430,245242,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1574",1010430,245242,"Bronx",36005,1,"Black",1,0,0,1,1,0,0,0,0,0,0,0,0,1
"1575",1003813,235345,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1576",1014779,233849,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1577",1015024,236801,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1578",1015024,236801,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1579",1015024,236801,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1580",1011485,237929,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"1581",1026937,262597,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1582",1025612,241623,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1583",1010647,237238,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,1,0,0,0,0,1
"1584",1012345,263323,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1585",1003844,234231,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1586",1003890,233799,"Bronx",36005,1,"White - Hispanic",0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1587",1011087,250709,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1588",1026815,262308,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1589",1005251,237214,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1590",1027007,262220,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1591",1027007,262220,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1592",1006959,236636,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1593",1006959,236636,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1594",1012239,239328,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1595",1014316,253469,"Bronx",36005,1,"Black",1,0,0,0,1,1,0,1,1,0,0,0,0,1
"1596",1012791,239170,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,1,0,0,0,0,1
"1597",1034600,238253,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1598",1014172,239513,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1599",1010797,268640,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1600",1010797,268640,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1601",1025764,258418,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1602",1011314,249478,"Bronx",36005,1,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1603",1027271,262510,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1604",1011758,238809,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1605",1026520,261475,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1606",1026520,261475,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1607",1010286,242796,"Bronx",36005,0,"Black",1,1,0,0,0,0,1,0,0,0,0,0,0,1
"1608",1026834,261958,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1609",1011845,258825,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"1610",1007097,236856,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1611",1004980,234079,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1612",1011526,247828,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1613",1012223,238431,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,0,0,1,0,0,1,0,0
"1614",1021234,261812,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1615",1021234,261812,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1616",1021234,261812,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1617",1021973,259718,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1618",1021973,259718,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1619",1021973,259718,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1620",1018703,241414,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1621",1018703,241414,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1622",1018703,241414,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1623",1006832,233697,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1624",1027607,245886,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1625",1008769,244547,"Bronx",36005,0,"Black",1,1,0,0,1,0,0,1,1,0,0,0,0,1
"1626",1023951,263200,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1627",1023626,262429,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1628",1020953,244991,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1629",1010939,252250,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1630",1026402,269112,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1631",1027326,262872,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1632",1007469,243106,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1633",1012783,252612,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1634",1025971,262352,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1635",1012783,252612,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,1,1,0,0,0,0,1
"1636",1004677,233884,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1637",1031335,255986,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1638",1031335,255986,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1639",1031335,255986,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1640",1031335,255986,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1641",1027627,262933,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1642",1021759,255484,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1643",1026947,261773,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1644",1011673,243282,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1645",1017958,246292,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1646",1020929,254055,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1647",1020929,254055,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1648",1020929,254055,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1649",1014331,239859,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1650",1021459,253786,"Bronx",36005,1,"White",0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1651",1021211,254104,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1652",1003453,241942,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1653",1004836,243259,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1654",1026950,261778,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1655",1014912,240247,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1656",1014912,240247,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1657",1007586,232186,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1658",1014776,237838,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1659",1005080,235987,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1660",1007300,232787,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1661",1022709,251466,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1662",1007290,236782,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1663",1007290,236782,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1664",1006298,236078,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1665",1023152,263533,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1666",1020800,240769,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1667",1027326,262872,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1668",1021529,256784,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1669",1027985,268176,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1670",1020884,252147,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1671",1020884,252147,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1672",1008346,241686,"Bronx",36005,0,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"1673",1008177,241943,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1674",1022066,260003,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1675",1008338,241010,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1676",1028062,262605,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1677",1020503,250117,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1678",1020317,255519,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1679",1005870,235411,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1680",1005526,235713,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1681",1019821,240595,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1682",1023584,251366,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1683",1006959,236636,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1684",1023573,251354,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1685",1007237,236500,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1686",1008046,242292,"Bronx",36005,1,"Black",1,0,0,1,1,0,0,0,0,0,0,0,0,1
"1687",1008046,242292,"Bronx",36005,1,"White - Hispanic",1,0,0,0,1,0,1,0,0,0,0,1,0,0
"1688",1027248,262521,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1689",1015167,237586,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1690",1007579,241875,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1691",1021023,240809,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1692",1027271,262510,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1693",1027271,262510,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1694",1008006,239341,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,1,0,0,0,0,1,0,0
"1695",1007312,243183,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1696",1007312,243183,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1697",1007312,243183,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1698",1007312,243183,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,1,0,0,0,0,0,1,0,0
"1699",1007312,243183,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1700",1006912,241681,"Bronx",36005,0,"Black",0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1701",1007332,241985,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1702",1014615,238697,"Bronx",36005,1,"White - Hispanic",0,1,0,0,1,0,0,0,1,0,0,1,0,0
"1703",1017356,245369,"Bronx",36005,1,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"1704",1009407,259527,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1705",1012358,255398,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1706",1026992,245049,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,1,0,0,0,0,1
"1707",1008374,243025,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1708",1029983,246112,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1709",1029983,246112,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1710",1029983,246112,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1711",1029983,246112,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1712",1009826,247051,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1713",1009826,247051,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"1714",1005373,235449,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1715",1021740,254787,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1716",1021740,254787,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1717",1021740,254787,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1718",1021790,256778,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1719",1026729,245280,"Bronx",36005,0,"White - Hispanic",1,1,1,0,0,0,0,0,0,0,0,1,0,0
"1720",1022835,262759,"Bronx",36005,1,"Black",0,1,0,0,0,0,1,0,0,0,0,0,0,1
"1721",1023456,259785,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1722",1032009,247804,"Bronx",36005,0,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"1723",1012519,238408,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1724",1026520,248226,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1725",1018051,243130,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1726",1021929,262836,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"1727",1006305,232943,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1728",1014578,240021,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1729",1006627,233163,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1730",1005826,234852,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1731",1014378,239180,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1732",1014378,239180,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1733",1031654,246310,"Bronx",36005,1,"White",0,0,0,0,0,0,0,1,0,0,0,0,1,0
"1734",1031310,250495,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,1,0,0,0,0,0,1
"1735",1009226,257932,"Bronx",36005,0,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1736",1011614,255632,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1737",1011614,255632,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1738",1017607,261810,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1739",1012519,238408,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1740",1022946,240715,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1741",1022946,240715,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1742",1022671,249820,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1743",1007097,236856,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1744",1020086,253942,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1745",1025717,237597,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1746",1025717,237597,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1747",1025717,237597,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1748",1025717,237597,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1749",1025717,237597,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1750",1015773,240835,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1751",1015773,240835,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1752",1014523,255826,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1753",1014523,255826,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1754",1007034,236608,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1755",1008027,242878,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"1756",1012238,253772,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,1,0,0,0,0,1
"1757",1012238,253772,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1758",1010774,235171,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1759",1005331,236446,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1760",1014169,239654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1761",1004712,235320,"Bronx",36005,0,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"1762",1005927,235693,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1763",1006190,235546,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1764",1023321,242288,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1765",1023321,242288,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1766",1023321,242288,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1767",1026838,244363,"Bronx",36005,0,"Asian / Pacific Islander",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1768",1021418,258099,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1769",1020705,248056,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1770",1025255,258770,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1771",1005827,236235,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,1,0,0,0,0,0,1
"1772",1022937,263018,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1773",1024229,266796,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1774",1006298,236078,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1775",1011854,242120,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1776",1018110,240290,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1777",1021175,245925,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1778",1022405,249542,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1779",1022527,259623,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1780",1025621,268476,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1781",1008312,238086,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1782",1005321,236062,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1783",1010528,237067,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1784",1010528,237067,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1785",1024728,257479,"Bronx",36005,0,"Black",1,0,0,0,0,0,1,0,1,0,0,0,0,1
"1786",1009957,237442,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1787",1009957,237442,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1788",1006928,238560,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1789",1006928,238560,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1790",1027101,261850,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1791",1011209,235665,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1792",1005099,235260,"Bronx",36005,0,"American Indian / Alaskan Native",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1793",1015612,236356,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1794",1021746,254799,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
